DTXSID,PREFERRED NAME,CASRN,MOLECULAR FORMULA,MONOISOTOPIC MASS,ToxCast Active,ToxCast Total,% ToxCast Active,HIT CALL,TOP,SCALED TOP,AC50,LOGAC50
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4041521,4-Morpholinepropanamine,123-00-2,C7H16N2O,144.126263,1,349,0.0,Inactive,6.296102875534119,0.2826719745363024,0.00020876446080042333,-3.680343431876403
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4041492,3-Phenylhexane,4468-42-2,C12H18,162.140851,12,352,3.0,Inactive
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4041604,n-Amyl butyrate,540-18-1,C9H18O2,158.130680,6,350,2.0,Inactive,14.270489707795367,0.64069275598682,0.0002000000314681512,-3.698969936003802
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4042171,4-Dodecylmorpholine,1541-81-7,C16H33NO,255.256215,31,368,8.0,Inactive,22.25781770997946,0.9992945486004676,13.968252076078935,1.1451420638659533
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4042206,1-Dodecyl-2-pyrrolidinone,2687-96-9,C16H31NO,253.240565,190,604,31.0,Inactive,5.569703779143602e-10,2.5005931382581893E-11,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4042418,Sodium tridecyl sulfate,3026-63-9,C13H27NaO4S,302.152775,66,368,18.0,Inactive,3.586356081313639e-10,1.6101426151001405E-11,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4044581,2-tert-Butyl-4-ethylphenol,96-70-8,C12H18O,178.135765,142,616,23.0,Inactive,2.114708678364368e-10,9.494267954311334E-12,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4044901,Triallyl trimellitate,2694-54-4,C18H18O6,330.110338,14,356,4.0,Inactive,7.355605674084636,0.3302397722698497,27.750399068862805,1.4432692329418961
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4047254,CP-457920,220860-50-4,C18H17N3O3,323.126991,57,616,9.0,Inactive,1.0563315472248162e-9,4.742542015622565E-11,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4047389,SAR 150640,433212-21-6,C25H35ClN2O7S,542.185350,257,685,38.0,Inactive,1.9287763037316782e-10,8.659499645936334E-12,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4047385,SAR377142,NOCAS_47385,C28H37ClN6O6,588.246311,112,603,19.0,Inactive,2.667827507125688e-10,1.1977569046590668E-11,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4047335,MK-812,851916-42-2,C28H40F3N3O7,587.281835,13,582,2.0,Inactive,7.520317629315652,0.3376347361920262,0.00020000002195010393,-3.6989699566719763
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5020108,Aspirin,50-78-2,C9H8O4,180.042259,21,669,3.0,Inactive,8.432655440109087,0.37859536461873844,53.5378838575077,1.7286612012332467
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5020152,Benzyl alcohol,100-51-6,C7H8O,108.057515,4,597,1.0,Inactive,1.0147587754259365e-10,4.555895486433832E-12,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5020283,"4-Chloro-1,2-diaminobenzene",95-83-0,C6H7ClN2,142.029776,205,624,33.0,Inactive,16.75815567614245,0.7523798527767972,57.90000413201766,1.762678594720742
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5020449,Dichlorvos,62-73-7,C4H7Cl2O4P,219.945901,46,698,7.0,Inactive,3.401766844381722,0.15272688039296586,1.514089751533613,0.18015161984073147
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5020443,"2,4-D Butyl ester",94-80-4,C12H14Cl2O3,276.032000,4,362,1.0,Inactive,13.761584113168414,0.6178447574503335,43.68847750377881,1.6403669102799805
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5020281,1-Chloro-4-nitrobenzene,100-00-5,C6H4ClNO2,156.993056,1,582,0.0,Inactive,3.790767375423915,0.17019158044300095,0.00020000004214659604,-3.698969912815858
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5020528,"2,6-Dinitrotoluene",606-20-2,C7H6N2O4,182.032757,13,599,2.0,Active,97.3673558059011,4.371437898193158,1.2758071863384253,0.10578504410565757
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5020493,Dimethyl phosphonate,868-85-9,C2H7O3P,110.013281,7,354,2.0,Inactive,1.3584219039151783e-9,6.098817148067831E-11,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5020576,17alpha-Ethinylestradiol,57-63-6,C20H24O2,296.177630,218,721,30.0,Active,90.24982047735152,4.051886613068656,0.0002000117591959089,-3.698944470317186
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5020605,2-Ethyl-1-hexanol,104-76-7,C8H18O,130.135765,5,584,1.0,Inactive
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5020570,Sodium erythorbate,6381-77-7,C6H7NaO6,198.014032,8,586,1.0,Inactive
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5020730,8-Hydroxyquinoline,148-24-3,C9H7NO,145.052764,163,598,27.0,Inactive,8.886671648686985e-10,3.989790306240867E-11,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5021097,Oxytetracycline hydrochloride,2058-46-0,C22H25ClN2O9,496.124858,42,649,6.0,Inactive,4.915589959421879,0.22069199746402318,0.0002181805127142522,-3.6611840420089607
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5021126,Phenothiazine,92-84-2,C12H9NS,199.045570,106,659,16.0,Active,52.471231887980096,2.3557662600723095,29.293297102442224,1.4667682563797726
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5020944,Nitrofurazone,59-87-0,C6H6N4O4,198.038905,83,592,14.0,Inactive
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5021201,Gallic acid n-propyl ester,121-79-9,C10H12O5,212.068473,106,606,17.0,Active,52.95750676027562,2.377598222007573,40.49150741728628,1.6073639449784236
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5021209,6-Propyl-2-thiouracil,51-52-5,C7H10N2OS,170.051384,25,702,4.0,Inactive,8.992173902858964,0.40371569568410515,0.00020000008239116158,-3.6989698254259213
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5021386,"2,4,6-Trichlorophenol",88-06-2,C6H3Cl3O,195.924948,31,600,5.0,Inactive,11.449928622462162,0.5140598868846364,0.9452315852353212,-0.02446177469918715
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5021758,Tris(2-butoxyethyl) phosphate,78-51-3,C18H39O7P,398.243341,42,495,8.0,Inactive,4.744231458952395e-10,2.1299862798788043E-11,100.00000000000003,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5021754,"5,5-Dimethylhydantoin",77-71-4,C5H8N2O2,128.058578,2,588,0.0,Inactive
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5021831,3-Nitrotoluene,99-08-1,C7H7NO2,137.047678,3,584,1.0,Inactive,7.0664823536797075,0.317259193413533,0.00028350441199194855,-3.547440178080253
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5021885,"2-Methyl-2,4-pentanediol",107-41-5,C6H14O2,118.099380,9,599,2.0,Active,31.37122486558502,1.4084531736030412,91.10833429828196,1.9595581066568335
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5021914,5-Methyl-2-hexanone,110-12-3,C7H14O,114.104465,18,356,5.0,Inactive,1.3796219743380667e-11,6.193997704758435E-13,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5022439,Phenolphthalin,81-90-3,C20H16O4,320.104859,32,630,5.0,Active,46.90984250540595,2.1060802322206604,80.99058343314988,1.9084345275113195
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5022489,E-Cinnamic acid,140-10-3,C9H8O2,148.052429,9,379,2.0,Inactive,4.465427169347752,0.20048133584546926,0.00020000012221476043,-3.6989697389501197
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5022934,Digoxin,20830-75-5,C41H64O14,780.429607,107,359,30.0,Inactive,3.178524948264019e-11,1.427041363523571E-12,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5023322,Mifepristone,84371-65-3,C29H35NO2,429.266779,336,709,47.0,Inactive,15.286976855408767,0.686329308436303,0.13365948300505293,-0.8740002230603497
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5023792,4-Nitrotoluene,99-99-0,C7H7NO2,137.047678,14,582,2.0,Inactive,8.501204820820034,0.3816729809127956,2.4636881532629333,0.3915857351936335
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5023742,Warfarin,81-81-2,C19H16O4,308.104859,30,643,5.0,Inactive,17.528460089288316,0.7869637015102882,32.43070838670992,1.5109564351077291
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5023877,2-Anisidine,90-04-0,C7H9NO,123.068414,13,583,2.0,Inactive,0.4633588625441028,0.02080311697307286,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5023871,Amitraz,33089-61-1,C19H23N3,293.189198,162,676,24.0,Inactive,9.452495673956127,0.42438245836736965,5.349737727658003,0.728332491138441
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5023902,Benz(a)anthracene,56-55-3,C18H12,228.093900,157,653,24.0,Active,48.03502969682285,2.1565970187802814,72.32211663632162,1.8592711280594376
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5023950,Carbosulfan,55285-14-8,C20H32N2O3S,380.213364,150,601,25.0,Inactive,18.166570105098376,0.8156125056525042,4.244678467975973,0.6278447982613692
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5024055,Dimethyl sulfate,77-78-1,C2H6O4S,125.998680,7,607,1.0,Inactive,1.9562957524484883,0.08783051898190015,0.015427845931937637,-1.8116947068064766
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5024057,Dimethylamine,124-40-3,C2H7N,45.057849,0,353,0.0,Inactive
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5024051,Bis(1-methylethyl) methylphosphonate,1445-75-6,C7H17O3P,180.091531,14,598,2.0,Inactive
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5024059,"3,3'-Dimethylbenzidine",119-93-7,C14H16N2,212.131349,85,631,13.0,Active,36.86735008406366,1.6552090793623362,11.535576055242107,1.0620392868819255
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5024263,Phosphoric acid,7664-38-2,H3O4P,97.976896,3,353,1.0,Inactive,3.0134150741124735e-9,1.3529130732708512E-10,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5024344,Tri-allate,2303-17-5,C10H16Cl3NOS,303.001818,156,750,21.0,Inactive,2.797286789072527,0.12558793838710353,27.990192184883444,1.4470058804078503
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5024681,tert-Butylamine,75-64-9,C4H11N,73.089149,2,350,1.0,Inactive,1.43763847537732,0.06454470559612509,18.572045366659125,1.2688597358634912
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5024394,Acetic acid,64-19-7,C2H4O2,60.021129,16,574,3.0,Inactive
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5024922,"1,6-Hexanediamine",124-09-4,C6H16N2,116.131349,3,352,1.0,Inactive,6.07926211467932e-11,2.729366180399903E-12,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5024845,Colchicine,64-86-8,C22H25NO6,399.168188,216,678,32.0,Inactive,7.136749211535097e-10,3.2041391814518056E-11,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5025023,Dicyclopentadiene,77-73-6,C10H12,132.093900,5,465,1.0,Inactive,25.195941230704047,1.131205540757551,36.11867799837057,1.5577318460567564
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5025102,3-(Dimethylamino)propylamine,109-55-7,C5H14N2,102.115698,0,350,0.0,Inactive,10.565830141417441,0.4743671010039331,77.32794087587156,1.8883364457379495
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5025152,Dimethyl succinate,106-65-0,C6H10O4,146.057909,5,579,1.0,Inactive,11.4510581926027,0.5141106004495695,0.00113482741260546,-2.94507018204124
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5026623,4-tert-Butylcyclohexanol,98-52-2,C10H20O,156.151415,3,351,1.0,Inactive,3.5742173362088723,0.16046927628423402,0.09740984617597061,-1.0113971424666746
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5026912,2-[2-(2-Methoxyethoxy)ethoxy]ethanol,112-35-6,C7H16O4,164.104859,1,353,0.0,Inactive,5.2051594762854835e-11,2.33692608908196E-12,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5027061,2-Naphthalenol,135-19-3,C10H8O,144.057515,98,616,16.0,Active,67.54496243262346,3.0325215896651487,22.99731480750517,1.3616771302627217
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5027198,N-Methylphthalimide,550-44-7,C9H7NO2,161.047678,1,356,0.0,Inactive,8.822657684625343,0.39610503793735424,0.00012252965135408427,-3.911758802228351
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5027770,2-Acrylamido-2-methyl-1-propanesulfonic acid,15214-89-8,C7H13NO4S,207.056529,22,353,6.0,Inactive,0.0911162287259911,0.004090785172262975,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5027932,Dodecylbenzene sulfonate triethanolamine(1:1),27323-41-7,C24H45NO6S,475.296759,175,674,26.0,Inactive,6.90067395756392,0.30981500330874995,19.842530363883156,1.2975970535540529
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5028665,DINP branched,68515-48-0,, ,3,373,1.0,Inactive,4.602135264838463,0.20661902896316287,1.5811402756743078,0.1989704013988905
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5031131,Dipentyl phthalate,131-18-0,C18H26O4,306.183109,84,705,12.0,Inactive,7.417259471896677,0.3330078021304979,8.969475266179632,0.952767036615048
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5032498,Triclosan,3380-34-5,C12H7Cl3O2,287.951163,370,870,43.0,Inactive,1.5757709420285245e-10,7.074634776553668E-12,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5032525,Bifenazate,149877-41-8,C17H20N2O3,300.147393,100,673,15.0,Inactive,2.7957969818498254e-11,1.2552105149569711E-12,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5032365,"2,6-Dichlorobenzonitrile",1194-65-6,C7H3Cl2N,170.964255,14,672,2.0,Inactive,3.9020332191347404,0.17518700957780817,188.3584650891999,2.2749851427708614
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5032523,"1,2-Benzisothiazolin-3-one",2634-33-5,C7H5NOS,151.009185,260,625,42.0,Inactive,4.4265171682523015,0.19873441921207044,0.00031371344804962244,-3.5034668638698028
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5032573,Pyridaben,96489-71-3,C19H25ClN2OS,364.137612,249,760,33.0,Inactive
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5033836,4-Nonylphenol,104-40-5,C15H24O,220.182715,202,636,32.0,Active,29.937649761586545,1.3440908985093458,2.5732490546581177,0.41048182189989385
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5032577,Tefluthrin,79538-32-2,C17H14ClF7O2,418.057054,88,692,13.0,Inactive,6.1786666730501745,0.2773995188769171,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5034723,Isoxaflutole,141112-29-0,C15H12F3NO4S,359.043914,19,649,3.0,Inactive,2.2132761433291415e-10,9.936799794998048E-12,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5034303,Fluroxypyr-meptyl,81406-37-3,C15H21Cl2FN2O3,366.091326,129,660,20.0,Active,30.209380256628876,1.3562906031669395,10.769728838245888,1.03220476870782
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5035589,Didecylmethyl(3-(trimethoxysilyl)propyl)ammonium chloride,68959-20-6,C27H60ClNO3Si,509.403099,145,366,40.0,Inactive,1.6947427898289944e-10,7.60877482789675E-12,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5037028,Hexadecyltrimethylammonium bromide,57-09-0,C19H42BrN,363.250063,193,368,52.0,Inactive
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5038888,Basic Blue 7,2390-60-5,C33H40ClN3,513.291076,315,494,64.0,Inactive
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5040700,Trimethoxyphenylsilane,2996-92-1,C9H14O3Si,198.071221,1,471,0.0,Inactive,5.100242446563001,0.22898221828396054,0.000053271722852264576,-4.273503257539699
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5041275,1-Monolaurin,142-18-7,C15H30O4,274.214409,33,353,9.0,Inactive,2.5242422089577388,0.11332923611948292,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5041306,"2,2',4,4'-Tetrahydroxybenzophenone",131-55-5,C13H10O5,246.052823,141,726,19.0,Active,118.0983684573743,5.302184487976583,5.847068565979799,0.7669381866459168
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5041514,(4Z)-4-Decenal,21662-09-9,C10H18O,154.135765,5,362,1.0,Inactive,15.016265939133818,0.6741753791335706,56.17209947909029,1.7495206562981482
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5042243,Oleyl sarcosine,110-25-8,C21H39NO3,353.292994,97,375,26.0,Inactive
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5044443,"N,N-Dibutyl-N-methylbutan-1-aminium chloride",56375-79-2,C13H30ClN,235.206678,2,349,1.0,Inactive,1.083558800779074,0.04864782418543709,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5044572,Fluorotelomer alcohol 6:2,647-42-7,C8H5F13O,364.013281,54,673,8.0,Inactive,3.239655066918132,0.14544865493554981,0.00021170940741458604,-3.6742598434568765
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5044815,Dibutyl azelate,2917-73-9,C17H32O4,300.230060,4,462,1.0,Inactive,19.228311934747275,0.8632808276872169,1.012962766480715,0.005593482271287232
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5044865,"2,2'-(Tetradecylimino)diethanol",18924-66-8,C18H39NO2,301.298079,149,368,40.0,Inactive,2.76166565752491e-10,1.2398867995870181E-11,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5047291,CI-1044,NOCAS_47291,C23H19N5O2,397.153875,45,601,7.0,Inactive,16.95937574679858,0.7614138974569958,81.27396380418053,1.9099514412011356
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5047299,CP-422935,NOCAS_47299,C26H38N2O4S,474.255229,15,600,3.0,Inactive,0.5220147847393308,0.023436553191150258,100,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5047372,AVE3295,478263-98-8,C25H21FN3NaO3S,485.118535,92,600,15.0,Inactive,1.831077362299735e-10,8.220867158020844E-12,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5047611,gamma-Heptalactone,105-21-5,C7H12O2,128.083730,1,349,0.0,Inactive
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5047451,"C.I. Acid Yellow 11, sodium salt",6359-82-6,C16H13N4NaO4S,380.055520,27,359,8.0,Inactive,6.718802895881778,0.3016496583115332,0.00040058374533643757,-3.397306677243922
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5048184,Melengestrol acetate,2919-66-6,C25H32O4,396.230060,78,394,20.0,Inactive,9.853000414782628,0.44236365532977995,0.051559320905664716,-1.2876928114285018
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6020068,2-Aminoanthraquinone,117-79-3,C14H9NO2,223.063329,109,640,17.0,Active,185.84320990429785,8.343679913799988,9.196788993996623,0.9636362223884901
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6020141,"2,3-Benzofuran",271-89-6,C8H6O,118.041865,3,595,1.0,Inactive,3.303081432630434,0.14829626660708514,19.842513499393256,1.297596684439939
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6020147,"1,2,3-Benzotriazole",95-14-7,C6H5N3,119.048347,7,597,1.0,Inactive,2.521270597139078e-10,1.1319582162532015E-11,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6020220,tert-Butylhydroquinone,1948-33-0,C10H14O2,166.099380,189,717,26.0,Active,34.18242585630825,1.53466580871643,0.00115934220670485,-2.9357883530378412
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6020143,Benzoic acid,65-85-0,C7H6O2,122.036779,5,601,1.0,Inactive,3.0467983194628037,0.13679009285619023,15.999368421223643,1.2041028391189723
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6020224,gamma-Butyrolactone,96-48-0,C4H6O2,86.036779,20,579,3.0,Inactive,2.8445678271421166e-10,1.2771068394153083E-11,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6020359,Cyclohexanone,108-94-1,C6H10O,98.073165,5,584,1.0,Inactive
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6020561,Endrin,72-20-8,C12H8Cl6O,377.870631,126,636,20.0,Inactive,9.059198646335343,0.4067248613467056,4.874956119209113,0.6879707108507376
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6020856,N-Methyl-2-pyrrolidone,872-50-4,C5H9NO,99.068414,6,598,1.0,Inactive,7.90358206990562,0.3548419067756115,0.0002009079124634488,-3.6970029588637687
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6020692,Methenamine,100-97-0,C6H12N4,140.106196,2,572,0.0,Inactive,1.8620299627402424,0.08359833004934665,15.323666430429427,1.1853626895782958
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6020939,Nitrilotriacetic acid,139-13-9,C6H9NO6,191.042987,12,616,2.0,Active,89.80359910065442,4.031852906484633,27.656095521169682,1.4417908665432184
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6021240,Retinol acetate,127-47-9,C22H32O2,328.240230,61,372,16.0,Inactive,4.331037196765724,0.1944477179617369,7.1096616660041025,0.8518489340513407
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6021244,Rifampicin,13292-46-1,C43H58N4O12,822.405123,95,635,15.0,Inactive,3.0160130191605783e-10,1.3540794555092008E-11,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6021032,N-Nitrosodi-n-propylamine,621-64-7,C6H14N2O,130.110613,5,621,1.0,Inactive,4.803579380278145e-10,2.1566313243410927E-11,100.00000000000003,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6021402,"1,2,4-Trimethylbenzene",95-63-6,C9H12,120.093900,1,580,0.0,Inactive,0.6034575795949714,0.027093036588690982,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6021666,Tetradecanoic acid,544-63-8,C14H28O2,228.208930,19,361,5.0,Inactive
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6021793,1-Naphthol,90-15-3,C10H8O,144.057515,52,491,11.0,Inactive,2.4716441484007854,0.11096777571638353,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6021907,Propanedinitrile,109-77-3,C3H2N2,66.021798,32,359,9.0,Inactive,0.1672466884981162,0.007508764168407877,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6021824,Dichlorophen,97-23-4,C13H10Cl2O2,268.005785,172,400,43.0,Inactive
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6021957,Phenyl salicylate,118-55-8,C13H10O3,214.062994,7,356,2.0,Active,34.67376935590104,1.5567253334654896,61.11368480684928,1.7861384699910805
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6021828,Acetophenone,98-86-2,C8H8O,120.057515,3,583,1.0,Inactive,3.0996801325886243,0.13916429271105957,0.0004885025261912492,-3.3111331860740045
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6022187,"2,3,6-Trimethylphenol",2416-94-6,C9H12O,136.088815,15,599,3.0,Inactive,12.004822912918588,0.5389726095391137,57.774057152367206,1.7617328667108112
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6022056,"1,3-Dichlorobenzene",541-73-1,C6H4Cl2,145.969006,18,580,3.0,Inactive,3.4013293565955767,0.15270723879263148,0.00020000003833058944,-3.6989699211022096
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6022000,Ethanolamine,141-43-5,C2H7NO,61.052764,3,633,0.0,Inactive,1.1299840529597284e-9,5.0732148085741543E-11,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6022008,1-Nonanol,143-08-8,C9H20O,144.151415,1,355,0.0,Inactive,6.354007519765481e-11,2.852716811235796E-12,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6022137,(Z)-3-Hexen-1-ol,928-96-1,C6H12O,100.088815,2,352,1.0,Inactive
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6022422,"4,4'-Diaminobiphenyl methane",101-77-9,C13H14N2,198.115698,41,601,7.0,Active,49.8060983266043,2.236111517910373,84.24098595669885,1.925523441190819
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6022472,Butylbenzene,104-51-8,C10H14,134.109550,3,571,1.0,Inactive,1.6845998425291782,0.07563236706974394,0.0002007044113462267,-3.6974430819107726
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6022474,Corticosterone,50-22-6,C21H30O4,346.214409,91,651,14.0,Inactive,3.6690031742324796,0.16472481348270113,18.125252482531906,1.2582840649537437
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6023652,6-Thioguanine,154-42-7,C5H5N5S,167.026566,166,630,26.0,Inactive,2.713603131819944e-10,1.2183084846979496E-11,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6023999,Cyromazine,66215-27-8,C6H10N6,166.096694,6,649,1.0,Inactive
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6023862,Aldicarb sulfone,1646-88-4,C7H14N2O4S,222.067428,1,353,0.0,Inactive
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6023602,Butanedioic acid,110-15-6,C4H6O4,118.026609,0,355,0.0,Inactive,1.5175821449362592e-10,6.8133883754842195E-12,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6024206,Molinate,2212-67-1,C9H17NOS,187.103085,20,677,3.0,Inactive,2.823218769760657,0.12675218940549707,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6024177,Methamidophos,10265-92-6,C2H8NO2PS,141.001337,3,732,0.0,Inactive,8.313227342650487,0.3732334801655921,0.00020000000642574452,-3.6989699903826923
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6024200,m-Cresol,108-39-4,C7H8O,108.057515,2,361,1.0,Inactive,2.304610606524172,0.1034685810511361,26.565040194450987,1.4243104773590654
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6024466,4-Aminobenzoic acid,150-13-0,C7H7NO2,137.047678,7,561,1.0,Inactive,2.2322489741485994,0.10021980861068612,7.693740036494758,0.8861375078580854
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6024882,Cycloheximide,66-81-9,C15H23NO4,281.162708,255,621,41.0,Inactive,1.697708300570975e-9,7.62208888571181E-11,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6025068,Dihexyl phthalate,84-75-3,C20H30O4,334.214409,53,611,9.0,Inactive,12.468005869224697,0.559767828965941,7.385379350316389,0.8683728077749628
