DTXSID,PREFERRED NAME,CASRN,MOLECULAR FORMULA,MONOISOTOPIC MASS,ToxCast Active,ToxCast Total,% ToxCast Active,HIT CALL,TOP,SCALED TOP,AC50,LOGAC50
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7034545,Dimethomorph,110488-70-5,C21H22ClNO4,387.123736,125,717,17.0,Inactive,1.1392409664336808e-7,3.670830939008183E-9,24.999999999999996,1.3979400086720375
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7034674,Ipconazole,125225-28-7,C18H24ClN3O,333.160790,166,404,41.0,Inactive,1.0531100443963632e-7,3.3933022486472286E-9,24.999999999999996,1.3979400086720375
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7037185,Amiodarone hydrochloride,19774-82-4,C25H30ClI2NO3,681.000360,364,687,53.0,Active,77.39729984255301,2.49387452899567,5.258865007330444,0.7208920228149904
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7037717,Bisphenol AF,1478-61-1,C15H10F6O2,336.058499,401,794,51.0,Active,99.66763072304671,3.211463011386543,1.6754645345385175,0.22413523932304505
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7041708,"C.I. Acid Orange 24, monosodium salt",1320-07-6,C20H17N4NaO5S,448.081735,45,358,13.0,Active,68.3003522539924,2.2007551833741736,3.7039986557943827,0.5686708204015846
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7044718,C.I. Acid Orange 156,68555-86-2,C21H19N4NaO5S,462.097385,61,376,16.0,Active,115.02194864947359,3.706205624691055,2.747155586912354,0.43888325666264616
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7047304,CP-100829,135080-03-4,C14H7Cl2FN2O3S,371.953847,285,618,46.0,Active,75.23643148753786,2.4242476226042635,6.505235160693763,0.8132630006894093
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7047433,Equilin,474-86-2,C18H20O2,268.146330,130,560,23.0,Inactive,2.6493530349708495e-8,8.536672552753016E-10,24.999999999999996,1.3979400086720375
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7052571,1-Chloroanthraquinone,82-44-0,C14H7ClO2,242.013457,19,213,9.0,Inactive,32.75344826980445,1.0553726104529209,15,1.1760912590556813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8020256,d-Carvone,2244-16-8,C10H14O,150.104465,5,437,1.0,Inactive,13.047623319128709,0.4204169334808632,0.01332799872555527,-1.8752350574652243
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8020337,Clomiphene citrate (1:1),50-41-9,C32H36ClNO8,597.212945,439,795,55.0,Active,98.49059652878123,3.1735369389937462,1.402206284919262,0.14681190935955163
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8020464,Diethyl maleate,141-05-9,C8H12O4,172.073559,13,446,3.0,Inactive,16.53697873122886,0.5328499847959866,0.7798797608280714,-0.10797235017382613
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8020834,Methyl carbamate,598-55-0,C2H5NO2,75.032028,12,350,3.0,Inactive,2.1199415798590283e-7,6.830817508781556E-9,24.999999999999996,1.3979400086720375
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8021224,C.I. Acid Red 114,6459-94-5,C37H28N4Na2O10S3,830.076295,94,366,26.0,Active,88.94586320840898,2.865989164560335,0.4093011994363409,-0.3879569826749821
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8021777,Riboflavin,83-88-5,C17H20N4O6,376.138284,40,360,11.0,Inactive,31.899306168846806,1.0278506783693164,0.8878175716113235,-0.0516762637054293
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8022325,"2,2-Bis(4-hydroxyphenyl)-1,1,1-trichloroethane",2971-36-0,C14H11Cl3O2,315.982463,378,849,45.0,Active,95.94273381825369,3.0914404068138337,3.615961232926024,0.5582237657146756
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8022292,Permethrin,52645-53-1,C21H20Cl2O3,390.078950,103,792,13.0,Inactive,6.468698342216783,0.20843262057239773,0.0593258448344265,-1.2267560684613683
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8022406,"2,4-Dihydroxybenzophenone",131-56-6,C13H10O3,214.062994,88,570,15.0,Inactive,5.480735613771459e-10,1.765987569999087E-11,24.999999999999996,1.3979400086720375
